OBJECTID,SiteKey,PlotKey,DateModified,PlotID,EstablishDate,State,County,Directions,AvgPrecip,AvgPrecipUOM,EcolSite,Soil,ParentMaterial,Slope,Aspect,ESD_SlopeShape,LandscapeType,LandscapeTypeSecondary,MgtUnit,GPSCoordSys,Datum,Zone,Easting,Northing,Elevation,ElevationType,RecentWeatherPast12,RecentWeatherPrevious12,DisturbWildfire,DisturbRodents,DisturbMammals,DisturbWater,DisturbWind,DisturbWaterSoilDep,DisturbWindSoilDep,DisturbUndgroundUtils,DisturbOverhdTransLines,DisturbOther,DisturbOtherDesc,WildlifeUse,ManagementHistory,OffsiteInfluences,Comments,ESD_MLRA,ESD_CRA,ESD_Region,ESD_Investigators,ESD_Bedrock,ESD_CommunityDescription,ESD_MajorLandform,ESD_ComponentLandform,HillslopeType,ESD_GeomorphicComp,ESD_RunIn_RunOff,ESD_SlopeComplexity,ESD_Root_density,ESD_Root_Depth,ESD_Root_Notes,ESD_DKDate,ESD_DKObservers,ESD_LitterClass,ESD_BiologicalCrustClass,ESD_PctGrassCover,ESD_ResourceRetentionClass,ESD_bareGapPatchSize,ESD_grassPatchSize,ESD_ResourceRetentionNotes,ESD_Pedoderm_Class,ESD_SurfaceNotes,ESD_SubsurfaceNotes,ESD_Compaction,ESD_Series,ESD_ParticleSizeClass,ESD_Mineralogy,ESD_SoilTempRegime,ESD_DepthClass,ESD_Subgroup,ESD_Greatgroup,ESD_Reaction,ESD_SoilMoistureRegime,ESD_CationExchangeActivityClass,ESD_Epipedon,ESD_Subsurface_features,ESD_Depth_to_root_horizon,ESD_Type_root_horizon,ESD_Horizon_notes,ESD_TrackingID,ESD_StateWithinEcologicalSite,ESD_CommunityWithinState,ESD_ErosionPatternClass,ESD_SoilRedistributionClass,Longitude,Latitude,DateLoadedInDb,GlobalID,PrimaryKey,DBKey,created_user,created_date,last_edited_user,last_edited_date,ADMINST,SpeciesState,ProjectName,Purpose,PurposeFlag,Design,DesignFlag,Rills,RillLength,Rills_note,Gullies,Gullies_note,Pedestals,Pedestals_note,Deposition,Deposition_note,WaterFlow,WaterFlow_note,OtherMgmt,MUC
74257,CO,COS05000_2019_SS-251,7/24/2019 15:55:00,SS-251,7/19/2019 6:00:00,CO,COS05000,,,,,107,Eolian deposits derived from sandstone,7.000000000000000,230,linear linear,AlluvialFan,,COS05000,Decimal Degrees,WGS84,,-108.968114760000006,38.296885130000000,1971.000000000000000,,,,0,0,1,0,1,0,1,0,0,1,,Deer droppings and browsing,Bee or beetle holes in ground,Old mining road touching 240 line probable cause of runoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.968104010000005,38.296879140000001,2019-09-01,{EF394E29-3EC2-4AD8-90C5-037429A48475},COS05000_2019_SS-2512019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2019,,,,,,,,,,,,,,,,,
74258,CO,COS05000_2019_SS-240,7/24/2019 15:54:47,SS-240,7/18/2019 6:00:00,CO,COS05000,,,,,45,Residuum weathered from sandstone,11.000000000000000,115,linear concave,Floodplain_Basin,,COS05000,Decimal Degrees,WGS84,,-109.052025499999999,38.244935609999999,1909.000000000000000,,,,0,0,0,1,0,1,0,0,0,0,,Deer scat widespread in area. One or two small holes likely from rodents but dont look active. Bear scat near plot.  Several lizard species. ,"RATE, DEPI, DRCU","None in immediate area, quite remote. ","Possible soil deposition by wind but plot is dominated by deposition from water. Bear scat near plot, awesome area surrounded by small cliffs and shelves.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109.052014740000004,38.244929640000002,2019-09-01,{DBB28256-65CC-4010-8744-8D7C0C5AFD8C},COS05000_2019_SS-2402019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2019,,,,,,,,,,,,,,,,,
74315,CO,COS05000_2019_PJ-138,8/4/2019 15:00:03,PJ-138,8/3/2019 6:00:00,CO,COS05000,,,,,"B31—Barx-Lazear, very flaggy-Rock outcrop complex, 3 to 35 percent
slopes","Barx - Slope alluvium derived from sandstone, Lazear- Colluvium over residuum weathered from sandstone",6.000000000000000,279,linear linear,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-108.345791169999998,38.642852929999997,2193.000000000000000,,,,0,1,1,0,1,0,0,0,0,1,,"Lizards, deer, rabbit scat, mountain blue bird, ","DRCU, DEPI, CHTE, COWR2, ",Road pretty close to plot but is an overgrown two track that looks like it is not used often.,"Lots of downed and decating PIED and JUOS, listed wind as possible reason but not sure. Quite a bit of duff in area as well. Definitly a lot of fuel if fire comes through.  Long rill directly outside of plot leading towards canyon. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.345780520000005,38.642846859999999,2019-09-01,{B98BA91C-C609-4A3F-9708-D6A3D7D8E2F4},COS05000_2019_PJ-1382019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2019,,,,,,,,,,,,,,,,,
74316,CO,COS05000_2019_SS-239,8/4/2019 15:00:21,SS-239,8/2/2019 6:00:00,CO,COS05000,,,,,B31,Slope alluvium derived from sandstone.,10.000000000000000,143,linear convex,AlluvialFan,,COS05000,Decimal Degrees,WGS84,,-108.336791070000004,38.603839129999997,2110.000000000000000,,,,0,0,1,0,0,1,0,0,0,0,,Rabbit and elk droppings present.,"DEPI, BRTE and CHTE present.","Cattle trough directly adjacent to plot. Fence and 2 track road about 50m off of 240 line. Some trash (ex beer cans, plastic) scattered throught plot.",Heavy influence from cattle grazing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.336780430000005,38.603833059999999,2019-09-01,{C0384E2C-2294-4CE0-934A-A84DFB0303AB},COS05000_2019_SS-2392019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2019,,,,,,,,,,,,,,,,,
74317,CO,COS05000_2019_SS-243,8/4/2019 15:00:24,SS-243,8/1/2019 6:00:00,CO,COS05000,,,,,X31M,Colluvium over residuum weathered from sandstone,23.000000000000000,301,linear linear,Terrace,Riser,COS05000,Decimal Degrees,WGS84,,-108.266066789999996,38.649082980000003,1933.000000000000000,,,,0,1,1,1,0,0,0,0,0,0,,"Rabbit pellets, deer tracks, browsed plants, bear scat outside of plot","Invasives: drcu, depi, chte",Road approximately 200 m away at 180 degrees,Rills from the road leading to the gully running parallel to north line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.266056160000005,38.649076899999997,2019-09-01,{B2F09FE6-1512-4CD9-AF3C-965C808B8388},COS05000_2019_SS-2432019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2019,,,,,,,,,,,,,,,,,
74318,CO,COS05000_2019_SD-347,8/4/2019 15:00:58,SD-347,8/1/2019 6:00:00,CO,COS05000,,,,,73—Shavano-Lazear complex,"Shavano- Colluvium derived from sandstone and shale, Lazear- Alluvium and/or colluvium",6.000000000000000,122,linear concave,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-108.249850530000003,38.682692699999997,1810.000000000000000,,,,0,1,1,1,1,0,0,0,0,0,,"Rabbit scat, deer/pronghorn scat and prints, coyote scat, several ant colonies, possible bear scat, several small lizards, ","BRTE, DEPI, ",,Small amount of soil deposited by wind at base of shrubs but very moderate. Same with water but looks like it probably rained overnight. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.249839899999998,38.682686619999998,2019-09-01,{E4867D59-7543-4DC1-950C-C10F19BC0EE7},COS05000_2019_SD-3472019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2019,,,,,,,,,,,,,,,,,
74329,CO,COS05000_2020_MMS-081,8/6/2019 0:35:34,MMS-081,8/5/2019 6:00:00,CO,COS05000,,,,,81,Rewprked material weathered from sandstone,4.000000000000000,337,linear linear,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-107.620459190000005,38.608331659999997,2394.000000000000000,,,,0,0,1,0,0,0,0,0,0,1,,"Elk and deer  scat, deer skull, chipmunks",,Road less than 100 m away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.620448699999997,38.608325540000003,2019-09-01,{BA136F88-79E8-43BC-9D52-D40A19AAF981},COS05000_2020_MMS-0812019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2020,,,,,,,,,,,,,,,,,
74330,CO,COS05000_2019_SS-244,8/6/2019 0:37:23,SS-244,8/4/2019 6:00:00,CO,COS05000,,,,,"B31(blm side) - Barx-Lazear, very flaggy-Rock outcrop complex, 18 (national forest side) - Begay fine sandy loam","Barx-Slope alluvium derived from sandstone, Lazear-Colluvium over residuum weathered from sandstone, 18 - Begay - Alluvium derived from sandstone ",9.000000000000000,90,linear linear,AlluvialFan,,COS05000,Decimal Degrees,WGS84,,-108.266183850000004,38.536682419999998,2193.000000000000000,,,,0,1,1,1,0,0,0,0,0,0,,"Bear scat, chipmunk, rabbit scat, deer prints & scat, many lizards, ant colonies  (several species)","BRTE, DEPI, ",None directly near plot but fair amount of UTV and 4x4 roads on top of monitor mesa leading in and through potter basin.,Water deposition more common in the sage parts of plot compared to the parts with tree cover.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.266173230000007,38.536676360000001,2019-09-01,{4602B04C-2F4C-4C40-BEB7-062D3CF439B0},COS05000_2019_SS-2442019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2019,,,,,,,,,,,,,,,,,
74332,CO,COS05000_2020_MC-048,8/7/2019 17:54:16,MC-048,8/6/2019 6:00:00,CO,COS05000,,,,,921,Slide deposits derived by igneous and sedementary rockn,45.000000000000000,40,concave convex,Hill_Mountain,Backslope,COS05000,Decimal Degrees,WGS84,,-107.603136050000003,38.289554310000000,2942.000000000000000,,,,,,,,,,,,,,,"Game trails throughout and around plot, possibly elk or deer. Coyotes spotted in surrounding areas, but not at plot. Jays, and several smaller bird species present. Chipmunks amd squirrels very common. ",None,"Very old road 1/8 mile from plots center, but does not appear to be having an impact on the site. ",Plot is surrounded by private land and is relatively isolated from human activities. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.603125610000006,38.289548240000002,2019-09-01,{4D14F6D2-2904-4987-930F-EA2947817EF2},COS05000_2020_MC-0482019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2020,,,,,,,,,,,,,,,,,
74388,CO,COS05000_2020_SS-254,8/16/2019 23:40:03,SS-254,8/15/2019 6:00:00,CO,COS05000,,,,,"76 - Torriorthents-Rock outcrop, shale, complex",Torriorthents - Cobbles & stones rockfall deposits.  ,35.000000000000000,183,linear concave,Hill_Mountain,Backslope,COS05000,Decimal Degrees,WGS84,,-107.529740649999994,38.884600800000001,2303.000000000000000,,,,0,1,1,1,0,1,0,0,0,0,,"Chipmunk, deer scat, elk scat, rabbit, bald eagle, coopers hawk, snake (grey will try and find species)","BRJA, BRTE, ALAL3, LASE, LEAL4, TARA, jointed goat grass (just off plot), musk thistle (CUNAM2), yellow sweet clover (MEOF), alfalfa (MESA), currly dock (RUCR) , Canada thistle, bull thistle (just off plot)","Small road above and below plot, farm land in the valley, ","In an area that historically had a land slide, lots of invasives, more of a MMS vs a SS, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.529730150000006,38.884594640000003,2019-09-01,{4313FA8A-BA24-4D32-83A3-625D1EF66434},COS05000_2020_SS-2542019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2020,,,,,,,,,,,,,,,,,
74389,CO,COS05000_2019_SS-238,8/17/2019 22:23:33,SS-238,8/16/2019 6:00:00,CO,COS05000,,,,,34,Stony alluvium or colluvium,23.000000000000000,342,linear linear,Hill_Mountain,Shoulder,COS05000,Decimal Degrees,WGS84,,-107.665237320000003,38.899161429999999,2318.000000000000000,,,,,,,,,,,,,,,"Elk and deer scat, clear game trails",,,Knotweed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.665226799999999,38.899155280000002,2019-09-01,{49B8A94F-1042-4419-B4F9-186261FAC728},COS05000_2019_SS-2382019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2019,,,,,,,,,,,,,,,,,
74390,CO,COS05000_2020_MMS-082,8/17/2019 22:24:03,MMS-082,8/17/2019 6:00:00,CO,COS05000,,,,,44,Alluvium,20.000000000000000,300,concave linear,Flat_Plain,,COS05000,Decimal Degrees,WGS84,,-107.636368379999993,38.772070530000001,1785.000000000000000,,,,0,1,1,1,0,0,0,0,0,1,,"Prarie dog holes and runs cover 1/4 of plot, appear to be semi-active, but old. Deer or antelope scat and tracks. ","Dominated by LEPE2 in areas. ALAL3, BRTE, ERCI6 also present and common",Road perpendicular with 120 line. 30m on 120 line touching edge of road. Water runnoff from road created gully running parralel to 120 line. Trash thrown from the road on the plot as well.,"Strata listed as MMS, Actual strata closer to  SD, But sage and JUOS also present",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.636357869999998,38.772064399999998,2019-09-01,{906710E2-66AA-4EAD-A9BB-CD3DF145EF50},COS05000_2020_MMS-0822019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2020,,,,,,,,,,,,,,,,,
74424,CO,COS05000_2020_MC-049,8/26/2019 13:56:22,MC-049,8/25/2019 6:00:00,CO,COS05000,,,,,"64 - Radersburg loam, 6 to 12 percent slopes",Cobbly alluvium,32.000000000000000,1,linear convex,Hill_Mountain,Shoulder,COS05000,Decimal Degrees,WGS84,,-108.420975119999994,38.032075980000002,2393.000000000000000,,,,0,0,1,0,0,0,0,0,0,0,,"Elk, bear and deer droppings and tracks. Game tracks throughout the plot. Rabbit droppings.","Wildfire approximately 40 years ago burned a conifer stand. Has since been grown over by mixed mountain shrub. Fire scarred conifer snags still standing in plot and on surrounding hillsides.
DEPI, BRJA present",None,Evidence of wildfire up to 5 miles outside of plot. Actually an MMS instead of a MC. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.420964519999998,38.032069999999997,2019-09-01,{F87D8B9B-8438-4A5F-AAA0-61230BF462DA},COS05000_2020_MC-0492019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2020,,,,,,,,,,,,,,,,,
74425,CO,COS05000_2020_SD-354,8/26/2019 13:56:24,SD-354,8/23/2019 6:00:00,CO,COS05000,,,,,23,Cretaceous residuum weathered from shale,5.000000000000000,241,linear linear,Floodplain_Basin,,COS05000,Decimal Degrees,WGS84,,-108.746940199999997,38.235221439999997,1780.000000000000000,,,,0,0,1,0,0,0,0,0,0,1,,"Elk and deer droppings throughout plot, small rodent holes.","SIAL2, DEPI, ERCI6, BRTE, MEOF and LASE present.","In the center of an old open pit uranium mine. Mine was abandoned 50 years ago. Mining roads circling downward towards plot. Rills and unstable soil all along the surrounding mine walls. Plot has since been grown over by vegetation, primarily CHGR6 and invasives)","Abandoned mine, extremely disturbed area. Soil on plot at bottom of mine is loose and somewhat cracked open in areas. Trace minerals present: yellow rock (possibly uranium), possibly valadium? Other yellow rock that smells like sulfur. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.746929510000001,38.235215449999998,2019-09-01,{5350958F-AB8A-49F2-916C-1F489D665F81},COS05000_2020_SD-3542019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2020,,,,,,,,,,,,,,,,,
74426,CO,COS05000_2020_PJ-141,8/26/2019 14:37:06,PJ-141,8/24/2019 18:00:00,CO,COS05000,,,,,76,Cobbles and stones rockfall deposits,19.000000000000000,189,linear linear,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-108.635404050000005,38.358758450000003,1700.000000000000000,,,,0,0,1,1,0,0,0,0,0,0,,"Deer, rabbit and elk scat, small lizards present","LEAL4, DRCU, DEPI present","None, road below mesa where plot is located but not influencing the plot","On riser of mesa with 20 degree slope downward. Water flow paths come from top of mesa downward creating a few rills and a gully. Plot is relatively hard to get to, yet has been moderatly- heavily grazed. Possibly an elk wintering ground",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.635393370000003,38.358752440000004,2019-09-01,{FE6971EC-0127-4301-9582-34115A292448},COS05000_2020_PJ-1412019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2020,,,,,,,,,,,,,,,,,
74430,CO,COS05000_2020_SD-353,8/27/2019 14:09:04,SD-353,8/26/2019 6:00:00,CO,COS05000,,,,,"75 - Torriorthents-Rock outcrop, sandstone, complex",Torriorthents - Stony loamy rockfall deposits.    Rock Outcrop - Unweathered bedrock,15.000000000000000,137,linear concave,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-108.308097070000002,38.809328389999997,1650.000000000000000,,,,0,0,0,0,0,0,1,0,0,0,,"Lizard in rock outcrop, deer or pronghorn scat (old), a lot of hedging on the shrubs in the plot. Rabbit scat on plot","DEPI, DRCU, ",Road about a quarter mile north of plot. ,"Only pedestals are at the base of shrubs or trees caused from wind, near the rim of the canyon, some rills and gully just outside of plot, ground is covered with cobble and flaggy rock helping reduce soil erosion. Lots of hedging of shrubs in plot.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.308086410000001,38.809322299999998,2019-09-01,{84B881E2-108B-4A73-B11C-5E0BBDD3DAA3},COS05000_2020_SD-3532019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2020,,,,,,,,,,,,,,,,,
74435,CO,COS05000_2019_PP-172,8/28/2019 23:16:24,PP-172,8/28/2019 6:00:00,CO,COS05000,,,,,"30—Trampas-Delson, moderately deep families complex, 3 to 30 percent 
slopes","Trampas Family- Locally transported colluvium and/or residuum weathered from 
sandstone and shale.  Delson Family, Mod Deep- Locally transported colluvium and/or residuum weathered from 
sandstone and shale",7.000000000000000,22,linear linear,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-108.284067160000006,38.600942619999998,2148.000000000000000,,,,0,1,0,0,0,1,0,0,0,0,,"Small lizards, rabbit scat, tons of spiders on plot in dead fall, deer/elk scat, possible bighorn scat? Small ground squirrel or chipmunk. Clarks nutcracker, jays. ","DRCU, DEPI, CHTE2, ",Quite remote with no roads to access. No obvious off site influences. ,Small canyon on either side of plot. Pretty remote area with difficult access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.284056519999993,38.600936550000000,2019-09-01,{A4D6122B-2BF2-4F08-8DED-ACB484BA17DA},COS05000_2019_PP-1722019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2019,,,,,,,,,,,,,,,,,
74466,CO,COS05000_2020_SD-352,9/4/2019 23:27:51,SD-352,9/4/2019 18:00:00,CO,COS05000,,,,,"75 - Torriorthents-Rock outcrop, sandstone, complex",Torriorthents- Stony loamy rockfall deposits,14.000000000000000,207,linear linear,Flat_Plain,,COS05000,Decimal Degrees,WGS84,,-107.917858629999998,38.759744009999999,1613.000000000000000,,,,0,1,0,0,0,0,0,0,0,0,,Inactive prarie dog holes very common throughout plot. None observed to be active. Several large ant hills,None,"Old 2 track 500ft west of plot (closed to vehicles but tracks present), but runoff from road does not appear to be affecting the plot. About 1/4  mile from largr road. Some trash present on plot.",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.917848059999997,38.759737899999998,2019-09-01,{F39315C8-318F-43B7-9FD7-E55D3BA60745},COS05000_2020_SD-3522019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2020,,,,,,,,,,,,,,,,,
74482,CO,COS05000_2021_MC-052,9/11/2019 15:58:22,MC-052,9/10/2019 18:00:00,CO,COS05000,,,,,"912—Frisco, very stony-Rock outcrop-Silverjack complex, 30 to 60 
percent slopes","Frisco - Slide deposits derived from igneous and sedimentary rock, Silverjack complex - Slide deposits derived from igneous, metamorphic and
sedimentary rock",17.000000000000000,157,concave linear,Hill_Mountain,Backslope,COS05000,Decimal Degrees,WGS84,,-107.598682060000002,38.290668529999998,2862.000000000000000,,,,0,0,0,1,0,0,0,0,0,1,,"Fresh elk scat, tracks and beds common throughout plot. Bear claw marks on trees, chipmunks, corvids (grey jay)",None,"Old 2 track transects 240 line, does not appear to be maintained. Water runnoff from 2 track contributes to gully at end of 120 line.",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.598671609999997,38.290662460000000,2019-09-01,{AE7455F3-E89A-487A-A40D-CDF1887DD943},COS05000_2021_MC-0522019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2021,,,,,,,,,,,,,,,,,
74483,CO,COS05000_2020_MMS-085,9/11/2019 15:58:14,MMS-085,9/9/2019 18:00:00,CO,COS05000,,,,,"47—Kech-Rock outcrop complex, 10 to 40 percent slopes",Alluvium and/or residuum weathered from sandstone and shale,16.000000000000000,303,linear linear,Terrace,Riser,COS05000,Decimal Degrees,WGS84,,-107.719869549999999,38.648233089999998,2262.000000000000000,,,,0,1,1,0,0,0,0,0,0,0,,"Rabbit scat, deer and elk scat common",Fallen and standing deadfall surrounding plot (see photos). LEAL and BRTE present,No evidence of the road that should been leading to the plot. Nearest road approx 106 m,Moderate to heavy browsing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.719859029999995,38.648226979999997,2019-09-01,{7EB562B3-9F3A-4730-B21A-C79E512930E4},COS05000_2020_MMS-0852019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2020,,,,,,,,,,,,,,,,,
74484,CO,COS05000_2019_SS-250,9/11/2019 15:58:40,SS-250,9/8/2019 18:00:00,CO,COS05000,,,,,"75—Torriorthents-Rock outcrop, sandstone, complex",Torriorhents - Stony loamy rockfall deposits,18.000000000000000,300,linear linear,Hill_Mountain,Backslope,COS05000,Decimal Degrees,WGS84,,-107.835071780000007,38.729444630000003,1748.000000000000000,,,,0,1,1,0,0,0,0,0,0,0,,"Lots of elk scat,  deer and bighorn scat, rabbit scat, several ant colonies, song bird, ","On backslope surrounded by gullies, ",Some older road cuts near plot,Some type of disturbance on northern part of plot as it is dominated by invasives. No clear sign as to what caused it. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.835061229999994,38.729438510000001,2019-09-01,{527598E8-9912-49D6-B52A-DA4C0C665FB1},COS05000_2019_SS-2502019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2019,,,,,,,,,,,,,,,,,
74485,CO,COS05000_2020_SS-253,9/11/2019 15:59:04,SS-253,9/6/2019 18:00:00,CO,COS05000,,,,,"30—Barboncito-Rock outcrop complex, 3 to 20 percent slopes",Barboncito - Colluvium over residuum weathered from sandstone and shale,4.000000000000000,4,linear linear,Flat_Plain,,COS05000,Decimal Degrees,WGS84,,-108.100919439999998,38.478647600000002,2117.000000000000000,,,,0,1,0,1,0,0,1,0,0,0,,"Rabbit scat, chipmunk or ground squirrel, some old burrows of some kind that are no longer in use, deer/pronghorn scat, ","DEPI, BRTE, LEAL4, LASE, DRCU  quite a bit of downed or dead PIED and JUOS in area. ",Some private property about 1/4 mile west of plot but likely has no influence on the plot.,Deposition by wind is seen at base of trees and shrubs.  Water run off is just evident from the 1 or two rills on plot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.100908860000004,38.478641529999997,2019-09-01,{FA31E6B1-6CEA-4D23-8090-0A8E43E77D12},COS05000_2020_SS-2532019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2020,,,,,,,,,,,,,,,,,
74543,CO,COS05000_2019_AS-002,10/18/2019 20:53:14,AS-002,9/20/2019 18:00:00,CO,COS05000,,,,,"26—Colona silty clay loam, 1 to 6 percent slopes",Colona - Alluvium,39.000000000000000,38,convex linear,Hill_Mountain,Backslope,COS05000,Decimal Degrees,WGS84,,-108.134642970000002,37.994354620000003,2632.000000000000000,,,,0,1,0,0,0,0,0,0,0,0,,"Lots of elk scat and bedding, chipmunks, ground squirrels, golden eagle on way to plot but not observed at plot.",,Road at the top of the hill (on private)  also surrounded by mostly private lands,"50-70% slope leading into a flood basin. Plot on the upper part of the hill side.  Mixed mountain shrub, not aspen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.134632440000004,37.994348619999997,2019-09-01,{BCCC9799-667F-490E-AC47-68C639C37019},COS05000_2019_AS-0022019-09-01,CO2019RawCleaned.gdb,DBROWNING,4/6/2020 17:35:48,DBROWNING,4/6/2020 17:35:48,CO,CO,COS05000_2019,,,,,,,,,,,,,,,,,
78477,1909211317079984,1910012045455762,6/16/2020 12:49:39,UN-01,9/24/2019 0:00:00,CO,,See Tablet and Arcmap,21.000000000000000,in,,26,residuum weathered from interbedded sandstone/shal,45.000000000000000,350,LL,Hills/Mountains*,Backslope,,Decimal Degrees,WGS84,,-108.668172700000000,38.478595570000003,7627.937500000000000,1,,,1,1,1,0,0,1,0,0,0,0,,near fire line and reseeded line,,"old road cut going through the end of line, but is very overgrown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Callan Family,,,,,,,,,,,,,,,,,,,,-108.668172700000000,38.478595570000003,2019-09-01,{B686ECC9-F4BA-412E-ABB2-D46B0980E5BA},19100120454557622019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:36:42,DBROWNING,6/23/2020 23:36:42,CO,CO,CO Uncompahgre FO 2019,,,,,,,,,,,,,,,,,
