ECO.SITE,STATE,PHASE,PHASE.NAME,FUNCTIONAL,SYMBOL,LOWER,UPPER
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,YUAN2,0,1
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,OPPO,0,1
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,ERNA10,0,1
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,ERIN4,0,8
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,STPI,0,7
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,ERCL2,0,5
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,AF,0,5
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,PF,0,5
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,XYLOR,0,4
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,MENTZ,0,3
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,CHFE3,0,3
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,CRYPT,0,2
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,DESCU,0,2
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,ERIOG,0,1
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,GILIA,0,1
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,HEVI4,0,1
R035XY146UT,REFERENCE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,SHRUB,MACA2,0,1
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",TREE,JUOS,25,40
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",TREE,PIED,10,35
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,CORA,5,25
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,ARBI3,0,20
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,EPVI,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,FRAN2,0,30
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,QUHA3,0,25
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,MAFR3,0,20
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,AMUT,0,20
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,ERNA10,5,20
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,CEIN7,0,15
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,CEMO2,0,15
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,GRSP,0,15
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,RHUS,0,15
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,PEPU7,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,PHMI4,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,PUME,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,GUSA2,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,YUAN2,2,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,CHVI8,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,ERCO14,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,ATCA2,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,ATCO,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,ARBI3,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,SH,2,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,ARNO4,0,5
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,BRICK,0,5
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,SHRO,0,5
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,OPPO,0,5
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SHRUB,SCWH,0,2
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",GRASS,ACHY,5,30
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",GRASS,LESAS,5,30
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",GRASS,PLJA,5,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",GRASS,AG,0,20
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",GRASS,PG,0,20
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",GRASS,ACSP12,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",GRASS,HECOC8,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",GRASS,HENE5,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",GRASS,ARPU9,0,5
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",GRASS,ACAR14,0,5
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",GRASS,POA,0,2
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,STPI,0,15
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,AF,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,PF,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,ARLU,0,10
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,ASTER,0,5
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,ASTRA,0,5
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,ERIOG,0,5
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,HYFI,0,3
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,LEMO2,0,3
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,PAMU11,0,3
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,PHNE5,0,3
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,STARA,0,1
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,STLO4,0,1
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,TOWNS,0,1
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,PENST,0,1
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,PEUT,0,1
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",FORB,PHCR,0,1
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,CORA,0,50
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,ARBI3,0,21
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,EPVI,0,12
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,RHUS,0,53
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,FRAN2,0,30
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,QUHA3,0,24
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,AMUT,0,20
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,ATCO,0,20
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,ERNA10,5,18
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,MAFR3,0,18
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,GRSP,0,15
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,CEIN7,0,15
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,CEMO2,0,15
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,GUSA2,0,10
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,PEPU7,0,9
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,PHMI4,0,9
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,CHVI8,0,9
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,ATCA2,0,9
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,PUME,0,8
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,OPPO,0,6
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,ARNO4,0,5
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,BRICK,0,3
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,SHRUB,SCWH,0,2
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,GRASS,ACHY,0,40
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,GRASS,LESAS,0,40
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,GRASS,PLJA,0,18
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,GRASS,AG,0,20
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,GRASS,PG,0,20
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,GRASS,ACSP12,0,9
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,GRASS,ARPU9,0,6
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,GRASS,POA,0,2
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,FORB,STPI,0,13
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,FORB,AF,0,10
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,FORB,PF,0,10
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,FORB,ASTER,0,5
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,FORB,ERIOG,0,4
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,FORB,HYFI,0,3
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,FORB,LEMOJ,0,3
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,FORB,PAMU11,0,3
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,FORB,PHNE5,0,3
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,FORB,PHCR,0,2
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,FORB,STAR10,0,1
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,FORB,STLO4,0,1
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,FORB,TOWNS,0,1
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,FORB,PENST,0,1
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,FORB,PEUT,0,1
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",TREE,JUOS,25,40
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",TREE,PIED,6,36
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,CORA,0,24
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,ARBI3,0,23
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,EPVI,0,12
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,FRAN2,0,30
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,QUHA3,0,24
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,ERNA10,5,18
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,MAFR,0,18
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,AMUT,0,18
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,CEIN7,0,15
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,CEMO2,0,15
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,GRSP,0,15
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,RHUS,0,15
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,ERCO14,0,12
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,GUSA2,0,10
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,PEPU7,0,9
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,PHMI4,0,9
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,YUAN2,3,9
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,CHVI8,0,9
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,ATCA2,0,8
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,ATCO,0,8
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,PUME,0,8
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,OPPO,0,6
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,SHRO,0,5
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,ARNO4,0,5
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,BRICK,0,3
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SHRUB,SCWH,0,2
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",GRASS,ACHY,0,40
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",GRASS,LESAS,0,30
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",GRASS,BRTE,0,18
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",GRASS,PLJA,0,5
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",GRASS,AG,0,20
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",GRASS,PG,0,20
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",GRASS,ACSP12,0,10
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",GRASS,HECOC8,0,8
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",GRASS,HENE5,0,8
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",GRASS,ARPU9,0,6
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",GRASS,ACHY,0,6
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",GRASS,POA,0,2
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,STPI,0,13
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,AF,0,10
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,PF,0,10
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,ARLU,0,9
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,ASTER,0,5
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,ASTRA,0,5
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,ERIOG,0,4
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,HYFI,0,3
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,LEMOJ,0,3
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,PAMU11,0,3
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,PHNE5,0,3
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,PHCR,0,2
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,STAR10,0,1
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,STLO4,0,1
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,TOWNS,0,1
R035XY240UT,POTENTIAL,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",FORB,PEUT,0,1
R035XY240UT,POTENTIAL,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,TREE,JUOS,11,30
R035XY240UT,POTENTIAL,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,TREE,PIED,0,5
R035XY240UT,POTENTIAL,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,SHRUB,CORA,0,50
R035XY240UT,POTENTIAL,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,SHRUB,ARBI3,0,21
R035XY240UT,POTENTIAL,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,SHRUB,EPVI,0,12
R035XY240UT,POTENTIAL,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,SHRUB,RHUS,0,53
R035XY240UT,POTENTIAL,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,SHRUB,FRAN2,0,30
R035XY240UT,POTENTIAL,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,SHRUB,QUHA3,0,24
